,Category,Headlines,Summary,DateTime,Url
685,Sports,Women's Junior WC: India Crash To 0-3 Semi-Final Loss vs Netherlands,"Hockey Women's Junior World Cup: Tessa Beetsma (12'), Luna Fokke (53') and Jip Dicke (54') scored as Netherlands defeated India in the semi-final.","Sun, 10 Apr 2022 21:43:12 +0530",https://sports.ndtv.com/hockey/hockey-womens-junior-world-cup-india-crash-to-0-3-semi-final-defeat-vs-netherlands-2876339
686,Sports,Ferrari driver Charles Leclerc wins Formula 1 Australian GP,Leclerc extended his lead in the drivers’ championship while claiming his second win of the season following victory in the season-opening race in Bahrain,"Sun, 10 Apr 2022 15:13:37 +0530",https://www.thehindu.com/sport/motorsport/ferrari-driver-charles-leclerc-wins-formula-1-australian-gp/article65308555.ece
687,Sports,PL 2022: Tottenham’s perfect day for top-4 fight,"With Arsenal and Manchester United losses, it was a Premier League day that could hardly have gone any better for Tottenham in the race for a champions league spot","Sun, 10 Apr 2022 13:11:00 +0530",https://www.thehindu.com/sport/football/pl-2022-tottenham-perfect-day-for-top-4-fight/article65308542.ece
688,Sports,"IPL 2022: SRH vs GT | Gujarat, the team to beat, takes on inconsistent Hyderabad",Three consecutive wins in the IPL have given Gujarat Titans the momentum,"Sun, 10 Apr 2022 15:03:24 +0530",https://www.thehindu.com/sport/cricket/indian-premier-league-2022-sunrisers-hyderabad-vs-gujarat-titans-in-navi-mumbai/article65308627.ece
689,Sports,IPL 2022: KKR vs DC | Delhi Capitals return to winning ways by out-batting Knight Riders as Kuldeep exacts sweet revenge,"Kuldeep Yadav rattles KKR with four wickets after half-centuries from Shaw, Warner helped Delhi posr 215/5","Sun, 10 Apr 2022 19:54:30 +0530",https://www.thehindu.com/sport/cricket/indian-premier-league-2022-kolkata-knight-riders-vs-delhi-capitals-in-mumbai-on-sunday-april-10-2022/article65308717.ece
690,Sports,Final hole drama cuts Scottie Scheffler's lead and sets up thrilling final day of the Masters,"There was some final hole drama of the third round at the Masters, which sets up the prospect of a thrilling final day.","Sat, 09 Apr 2022 23:53:54 GMT",https://www.cnn.com/2022/04/09/golf/2022-masters-third-round-scottie-scheffler-spt-intl/index.html
691,Sports,Tiger Woods rides rollercoaster third round at Masters as he struggles for consistency,Tiger Woods' incredible Masters journey continued on Saturday as he had a rollercoaster third round at Augusta National. ,"Sat, 09 Apr 2022 21:33:50 GMT",https://www.cnn.com/2022/04/09/golf/tiger-woods-third-round-2022-masters-spt-intl/index.html
692,Sports,Masters increases winners purse making it the highest ever prize fund at a major,"The Masters announced Saturday it is increasing its total prize money, which will make it the highest payout at a major.","Sat, 09 Apr 2022 20:21:05 GMT",https://www.cnn.com/2022/04/09/golf/2022-masters-purse-increase-spt-intl/index.html
693,Sports,"Pittsburgh Steelers quarterback Dwayne Haskins has died, team says","Pittsburgh Steelers quarterback Dwayne Haskins has died, the Steelers head coach said in a statement released by the team Saturday.","Sun, 10 Apr 2022 16:30:23 GMT",https://www.cnn.com/2022/04/09/sport/dwayne-haskins-steelers-death-spt-intl/index.html
694,Sports,Tiger Woods makes cut at the Masters in extraordinary return following long injury layoff,"Tiger Woods made the cut at the Masters after a roller coaster Friday, continuing his excellent return to competitive golf.","Sat, 09 Apr 2022 01:06:54 GMT",https://www.cnn.com/2022/04/08/golf/tiger-woods-second-round-the-masters-spt-intl/index.html
695,Sports,"'Dumped by email,' says cyclist's mother as British Cycling bans transgender riders from competition",British Cycling has suspended its transgender and non-binary participation policy after the sport's world governing body banned a trans rider from competing in a women's event in the UK earlier this month. ,"Fri, 08 Apr 2022 21:47:40 GMT",https://www.cnn.com/2022/04/08/sport/british-cycling-trans-scli-spt-intl/index.html
696,Sports,"Stewart Cink hits hole-in-one at the Masters and celebrates with son, who's also his caddie",Does it get much better than hitting a hole-in-one and celebrating with a family member? ,"Fri, 08 Apr 2022 22:07:34 GMT",https://www.cnn.com/2022/04/08/golf/stewart-cink-hole-in-one-masters-spt-intl/index.html
697,Sports,Golfer Hudson Swafford left bewildered after club head flies off mid-shot at the Masters,Golfers will prepare for every eventuality before playing in a major.,"Fri, 08 Apr 2022 20:27:08 GMT",https://www.cnn.com/2022/04/08/golf/hudson-swafford-golf-club-head-masters-spt-intl/index.html
698,Sports,81 executions in Saudi Arabia on one day and horror of Russia's invasion of Ukraine buffet the Premier League,"Two Premier League managers sat before the media to discuss a football match earlier this month. One faced questions on the sanctioning of a Russian oligarch, while the other was asked about the execution of 81 men in one day in Saudi Arabia. ","Fri, 18 Mar 2022 09:41:12 GMT",https://www.cnn.com/2022/03/18/football/premier-league-newcastle-united-chelsea-owners-spt-intl/index.html
699,Sports,Premier League showdown could define a new era in English football,"No trophy will be lifted at the Etihad Stadium on Sunday, but when the dust settles on this Premier League season, April 10 may well be remembered as its defining date.","Sun, 10 Apr 2022 11:38:45 GMT",https://www.cnn.com/2022/04/08/football/liverpool-manchester-city-mo-salah-kevin-de-bruyne-premier-league-spt-intl/index.html
700,Sports,"Rajasthan Royals vs Lucknow Super Giants: IPL 2022 Live Cricket Score, Live Score Of Today's Match on NDTV Sports","Live Updates of Today Match between Rajasthan Royals vs Lucknow Super Giants from Wankhede Stadium, Mumbai. Check commentary and full scoreboard of the match.","Sun, 10 Apr 2022 21:55:35 +0530",https://sports.ndtv.com/cricket/rajasthan-royals-vs-lucknow-super-giants-live-score-over-match-20-t20-1-5-updates-2876324
701,Sports,Briton breaks world record for fastest female solo row across Atlantic,"With nothing but her small boat for company, British lawyer Victoria Evans battled high winds, big waves and sleep deprivation to record the fastest female solo row across the Atlantic Ocean.","Tue, 05 Apr 2022 08:42:13 GMT",https://www.cnn.com/2022/04/05/sport/victoria-evans-atlantic-ocean-row-record-cmd-spt-intl/index.html
702,Sports,Inside one of the world's gnarliest motor rallies ,One of the world's toughest rallies pits drivers across thousand miles in Kenya. But the road to the start line has been longer for some than others.,"Fri, 08 Apr 2022 08:15:28 GMT",https://www.cnn.com/2022/04/05/sport/east-african-safari-rally-kenya-2022-spc-intl/index.html
703,Sports,"Chef learned to cook standing on a chair at the stove. Now, she is spicing up Miami's mega sporting events","When Formula One rolls into Miami in May, the glitz and glamor of motor racing's premier competition will get a taste of the richness of South Beach's Latino culture.","Fri, 01 Apr 2022 15:41:17 GMT",https://www.cnn.com/2022/03/31/sport/chef-dayanny-de-la-cruz-miami-sport-interview-spt-intl/index.html
704,Sports,Why caddies wear white jumpsuits at the Masters,The sights and colors of the Masters are what make the premier golf tournament so distinctive. ,"Fri, 08 Apr 2022 16:52:22 GMT",https://www.cnn.com/2022/04/08/golf/caddies-white-jumpsuit-masters-spt-intl/index.html
705,Sports,Five-time Masters winner Tiger Woods shoots one-under 71 in first round after return from injury,Tiger Woods teed off in the first round of the Masters on Thursday as he embarked on a remarkable comeback following a car crash in February 2021 in which he sustained serious leg injuries.,"Thu, 07 Apr 2022 23:05:23 GMT",https://www.cnn.com/2022/04/07/golf/tiger-woods-masters-tee-off-spt-intl/index.html
706,Sports,"IPL 2022: RR vs LSG | Lucknow wins toss, elects to bowl against Rajasthan",Both the teams made two changes each,"Sun, 10 Apr 2022 19:42:03 +0530",https://www.thehindu.com/sport/cricket/indian-premier-league-2022-rajasthan-royals-vs-lucknow-super-giants-at-wankhede-stadium-in-mumbai/article65309152.ece
707,Sports,"We were outplayed, laments Fleming","Defending champion’s self-belief has taken a hit, concedes coach","Sun, 10 Apr 2022 18:41:22 +0530",https://www.thehindu.com/sport/cricket/ipl/we-were-outplayed-laments-fleming/article65308960.ece
708,Sports,Gujarat Titans look to keep momentum,Sunrisers on a high after first win,"Sun, 10 Apr 2022 18:34:32 +0530",https://www.thehindu.com/sport/cricket/ipl/gujarat-titans-look-to-keep-momentum/article65308931.ece
709,Sports,India to open against Pakistan in Junior Davis Cup,"Slotted with top-seed Australia, the host will aim to make the World Group","Sun, 10 Apr 2022 18:15:45 +0530",https://www.thehindu.com/sport/tennis/india-to-open-against-pakistan-in-junior-davis-cup/article65308842.ece
710,Sports,Police investigate after Cristiano Ronaldo knocked phone from fan,Ronaldo apparently slapped a phone out of a supporter’s hand as he left the field after a loss at Everton,"Sun, 10 Apr 2022 18:55:47 +0530",https://www.thehindu.com/sport/football/police-investigate-after-cristiano-ronaldo-knocked-phone-from-fan/article65308785.ece
711,Sports,IPL 2022 | Zaheer hopes Mumbai Indians cash in on “close moments”,The five-team champion outfit has ended up on the wrong side in its four matches so far.,"Sun, 10 Apr 2022 18:55:58 +0530",https://www.thehindu.com/sport/cricket/ipl-2022-zaheer-hopes-mumbai-indians-cash-in-on-close-moments/article65308787.ece
712,Sports,"'There are alway barriers,' says pioneering football coach","Nicole Farley readily admits her industry is ""cut-throat,"" but that does little to dampen her ambitions of reaching the top. ","Thu, 07 Apr 2022 13:50:59 GMT",https://www.cnn.com/2022/04/06/football/nicole-farley-west-ham-football-coach-spt-intl/index.html
713,Sports,"KKR vs MI: Pat Cummins hits joint fastest IPL half -century, KKR storms to No.1 in points table"," IPL 2022: Pat Cummins hits joint-fastest IPL fifty, KKR storms to No.1 in points table",2022-04-06T23:06:57+05:30,https://www.indiatoday.in/sports/ipl-2022/story/kkr-vs-mi-pat-cummins-hits-joint-fastest-ipl-half-century-kkr-storms-to-no-1-in-points-table-1934409-2022-04-06?utm_source=rss
714,Sports,"Kolkata Knight Riders vs Delhi Capitals: IPL 2022 Live Cricket Score, Live Score Of Today's Match on NDTV Sports","Live Updates of Today Match between Kolkata Knight Riders vs Delhi Capitals from Brabourne Stadium, Mumbai. Check commentary and full scoreboard of the match.","Sun, 10 Apr 2022 17:37:03 +0530",https://sports.ndtv.com/cricket/kolkata-knight-riders-vs-delhi-capitals-live-score-over-match-19-t20-16-20-updates-2875672
715,Sports,GT vs DC: Felt good to contribute runs for myself and the team-Shubman Gill on his aggressive 84, GT vs DC: Felt good to contribute runs for the team- Gill on his aggressive 84,2022-04-02T21:45:36+05:30,https://www.indiatoday.in/sports/cricket/story/gt-vs-dc-felt-good-to-contribute-runs-for-myself-and-the-team-shubman-gill-on-his-aggressive-84-1932805-2022-04-02?utm_source=rss
716,Sports,"IPL 2022: Hardik Pandya has a commanding aura, very impressive as Gujarat Titans captain - Graeme Swann"," IPL 2022: Hardik Pandya very impressive as Gujarat captain, says Swann",2022-04-03T11:00:27+05:30,https://www.indiatoday.in/sports/ipl-2022/story/hardik-pandya-gujarat-titans-captaincy-very-impressive-fitness-doubts-grame-swann-1932891-2022-04-03?utm_source=rss
717,Sports,"Women's World Cup final: Alyssa Healy hits record 170, husband Mitchell Starc cheers on from Christchurch", CWC 22 Final: Mitchell Starc cheers for wife Alyssa Healy after her record-breaking 170,2022-04-03T09:50:44+05:30,https://www.indiatoday.in/sports/cricket/story/alyssa-healy-170-womens-world-cup-2022-final-husband-mitchell-starc-cheers-1932876-2022-04-03?utm_source=rss
718,Sports,Miami Open: World No. 1 Iga Swiatek downs Naomi Osaka to become only 4th woman to complete Sunshine Double, Miami Open: Iga Swiatek becomes only 4th woman to complete Sunshine Double,2022-04-03T08:56:59+05:30,https://www.indiatoday.in/sports/tennis/story/miami-open-world-no-1-iga-swiatek-downs-naomi-osaka-to-become-only-4th-woman-to-complete-sunshine-double-1932868-2022-04-03?utm_source=rss
719,Sports,"IPL 2022, MI vs RR: Want to give Suryakumar Yadav time to recover, says Rohit Sharma"," MI vs RR: Want to give Suryakumar time to recover, says Rohit",2022-04-03T07:42:00+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-mi-vs-rr-want-to-give-suryakumar-time-to-recover-says-rohit-sharma-1932852-2022-04-03?utm_source=rss
720,Sports,Lockie Ferguson's over changed the momentum: Gujarat captain Hardik Pandya elated after DC win, Lockie's over changed the momentum: GT captain Hardik Pandya elated after DC win,2022-04-03T07:04:10+05:30,https://www.indiatoday.in/sports/ipl-2022/story/lockie-ferguson-s-over-changed-the-momentum-gujarat-captain-hardik-pandya-elated-after-dc-win-1932843-2022-04-03?utm_source=rss
721,Sports,Women's World Cup 2022 Final Live Updates: Australia beat England to win 7th title, CWC 2022 Final Live: Australia beat England to win 7th title,2022-04-03T06:18:10+05:30,https://www.indiatoday.in/sports/cricket/story/australia-vs-england-womens-world-cup-202-final-live-updates-christchurch-1932842-2022-04-03?utm_source=rss
722,Sports,Women's World Cup 2022: Unbeaten Australia hammer England to lift 7th trophy after Alyssa Healy's heroics, Unbeaten Australia crowned Women's World Cup 2022 champions,2022-04-03T13:30:00+05:30,https://www.indiatoday.in/sports/cricket/story/australia-win-7th-title-beat-england-womens-world-cup-2022-alyssa-healy-1932932-2022-04-03?utm_source=rss
723,Sports,GT vs DC: We could have batted well- Rishabh Pant rues batting failure after defeat vs Gujarat, GT vs DC: Delhi captain Rishabh Pant rues batting failure after defeat vs Gujarat,2022-04-03T00:16:40+05:30,https://www.indiatoday.in/sports/ipl-2022/story/gt-vs-dc-we-could-have-batted-well-rishabh-pant-rues-batting-failure-after-defeat-vs-gujarat-1932832-2022-04-03?utm_source=rss
724,Sports,3rd ODI: Babar Azam guides Pakistan to series win over Australia with stellar hundred, 3rd ODI: Babar guides Pakistan to series win vs Australia with stellar hundred,2022-04-02T22:51:40+05:30,https://www.indiatoday.in/sports/cricket/story/3rd-odi-babar-azam-guides-pakistan-to-series-win-over-australia-with-stellar-hundred-1932823-2022-04-02?utm_source=rss
725,Sports,"1st Test, Day 3: Mahmudul Hasan's maiden hundred restricts South Africa's lead against Bangladesh"," 1st Test, Day 3: Mahmudul's maiden hundred restricts South Africa's lead vs Bangladesh",2022-04-02T21:20:58+05:30,https://www.indiatoday.in/sports/cricket/story/1st-test-day-3-mahmudul-hasan-s-maiden-hundred-restricts-south-africa-s-lead-against-bangladesh-1932808-2022-04-02?utm_source=rss
726,Sports,"MI vs RR: Felt a little bad after missing hat-trick but happy we beat Mumbai, says Yuzvendra Chahal"," MI vs RR: Felt a little bad after missing hat-trick but happy we beat Mumbai, says Chahal",2022-04-02T20:31:36+05:30,https://www.indiatoday.in/sports/ipl-2022/story/mi-vs-rr-felt-a-little-bad-after-missing-hat-trick-but-happy-we-beat-mumbai-says-yuzvendra-chahal-1932797-2022-04-02?utm_source=rss
727,Sports,"IPL 2022, MI vs RR: Jos Buttler hundred helps Rajasthan beat Mumbai, seal 2nd successive win"," IPL 2022: Buttler hundred helps Rajasthan beat Mumbai, seal 2nd successive win",2022-04-02T19:29:24+05:30,https://www.indiatoday.in/sports/cricket/story/mi-vs-rr-jos-buttler-tilak-verma-rajasthan-win-ipl-score-mumbai-1932786-2022-04-02?utm_source=rss
728,Sports,Women's World Cup 2022 final: England look to stop red-hot Australia from winning 7th title, CWC 22 Final: England look to stop Australia's charge towards 7th title,2022-04-02T18:31:28+05:30,https://www.indiatoday.in/sports/cricket/story/women-world-cup-2022-final-england-look-stop-red-hot-australia-winning-seventh-title-1932779-2022-04-02?utm_source=rss
729,Sports,"IPL 2022, MI vs RR: Jos Buttler reveals reason behind muted celebration after record hundred"," IPL 2022, MI vs RR: Buttler reveals reason behind muted celebration after record hundred",2022-04-02T18:22:32+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-mi-vs-rr-jos-buttler-reveals-reason-behind-muted-celebration-after-record-hundred-1932768-2022-04-02?utm_source=rss
730,Sports,IPL 2022: Gujarat Titans stun Delhi Capitals after Rajasthan Royals beat Mumbai Indians, IPL 2022: Gujarat Titans stun Delhi Capitals after RR beat MI,2022-04-02T23:24:50+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-gujarat-titans-stun-delhi-capitals-after-rajasthan-royals-beat-mumbai-indians-1932830-2022-04-02?utm_source=rss
731,Sports,"IPL 2022: CSK will find it difficult if openers don't score, Ravindra Jadeja is under pressure- Ravi Shastri"," IPL 2022: CSK will find it difficult if openers don't score, says Ravi Shastri",2022-04-03T14:36:22+05:30,https://www.indiatoday.in/sports/cricket/story/ipl-2022-csk-will-find-it-difficult-if-openers-don-t-score-ravindra-jadeja-is-under-pressure-ravi-shastri-1932944-2022-04-03?utm_source=rss
732,Sports,"IPL 2022: David Warner, Anrich Nortje likely to be available for Delhi Capitals' next game, says Ricky Ponting"," IPL 2022: Ponting confirms Warner, Nortje boost for DC's next game",2022-04-03T11:47:03+05:30,https://www.indiatoday.in/sports/ipl-2022/story/ipl-2022-david-warner-anrich-nortje-likely-to-be-available-for-delhi-capitals-next-game-says-ricky-ponting-1932907-2022-04-03?utm_source=rss
